accuracy,loss,val_accuracy,val_loss
0.1507246345281601,2.327425956726074,0.17000000178813934,2.1883907318115234
0.41304346919059753,1.8562246561050415,0.39500001072883606,1.7907758951187134
0.6376811861991882,1.2731541395187378,0.5099999904632568,1.456581711769104
0.79347825050354,0.9209727644920349,0.6700000166893005,1.2286932468414307
0.8913043737411499,0.65047287940979,0.6449999809265137,1.1386330127716064
0.9514492750167847,0.4621562957763672,0.6399999856948853,1.0638939142227173
0.9710144996643066,0.32996416091918945,0.6899999976158142,1.0321245193481445
0.9884058237075806,0.23891609907150269,0.7350000143051147,0.899710476398468
0.997826099395752,0.17420601844787598,0.7250000238418579,0.8769501447677612
1.0,0.13368982076644897,0.7350000143051147,0.88209068775177
0.9992753863334656,0.10854563862085342,0.7649999856948853,0.8247877359390259
1.0,0.08938803523778915,0.7149999737739563,0.9064263701438904
1.0,0.07333092391490936,0.7350000143051147,0.8517456650733948
1.0,0.06146755442023277,0.7350000143051147,0.8710394501686096
1.0,0.054047178477048874,0.7549999952316284,0.8484336137771606
1.0,0.04747678339481354,0.7149999737739563,0.8410069942474365
1.0,0.04274510592222214,0.699999988079071,0.8518009185791016
1.0,0.03878151252865791,0.699999988079071,0.8335835337638855
1.0,0.035241879522800446,0.7350000143051147,0.8078790903091431
1.0,0.03211471065878868,0.7400000095367432,0.8271694183349609
1.0,0.029585177078843117,0.7350000143051147,0.8243847489356995
1.0,0.027300497516989708,0.7400000095367432,0.8457357287406921
1.0,0.02521764487028122,0.7300000190734863,0.8391501903533936
1.0,0.023454487323760986,0.7450000047683716,0.823544442653656
1.0,0.02179817296564579,0.7400000095367432,0.8216425180435181
1.0,0.02030491828918457,0.7350000143051147,0.8505629897117615
1.0,0.01902170106768608,0.7450000047683716,0.8404931426048279
1.0,0.017788248136639595,0.7300000190734863,0.8454006314277649
1.0,0.016666939482092857,0.7450000047683716,0.8190872073173523
1.0,0.015645943582057953,0.7250000238418579,0.8385608792304993
