accuracy,loss,val_accuracy,val_loss
0.13803419470787048,2.354949474334717,0.1899999976158142,2.1197032928466797
0.6632478833198547,1.1547404527664185,0.625,1.1725388765335083
0.9435897469520569,0.4096333682537079,0.5849999785423279,1.119337797164917
0.9935897588729858,0.18882212042808533,0.675000011920929,0.9074574112892151
0.9991452693939209,0.09871283918619156,0.6850000023841858,0.8495965600013733
1.0,0.05971776694059372,0.7250000238418579,0.8435578942298889
1.0,0.041198208928108215,0.7099999785423279,0.8260582089424133
1.0,0.030913719907402992,0.7099999785423279,0.7997246384620667
1.0,0.024469684809446335,0.7149999737739563,0.8031689524650574
1.0,0.020268717780709267,0.7099999785423279,0.8196300268173218
1.0,0.016561396420001984,0.7250000238418579,0.7938297986984253
1.0,0.01421155035495758,0.7350000143051147,0.8168343305587769
1.0,0.012284944765269756,0.7250000238418579,0.7967962026596069
1.0,0.010772406123578548,0.7200000286102295,0.8192343711853027
1.0,0.00951599795371294,0.7200000286102295,0.8274606466293335
1.0,0.008533310145139694,0.7250000238418579,0.8159171342849731
1.0,0.0076444391161203384,0.7200000286102295,0.8372999429702759
1.0,0.0069158365949988365,0.7149999737739563,0.8316941857337952
1.0,0.0062730456702411175,0.7200000286102295,0.8644581437110901
1.0,0.005726947914808989,0.7049999833106995,0.8444560766220093
1.0,0.005254711024463177,0.7149999737739563,0.8443425893783569
1.0,0.004816468805074692,0.7099999785423279,0.8702514171600342
1.0,0.004431420937180519,0.7149999737739563,0.8635651469230652
1.0,0.004085492342710495,0.699999988079071,0.8776307702064514
1.0,0.0037841014564037323,0.699999988079071,0.866692066192627
