accuracy,loss,val_accuracy,val_loss
0.186956524848938,2.279594898223877,0.2800000011920929,2.013512134552002
0.5586956739425659,1.4043049812316895,0.5099999904632568,1.3759956359863281
0.7869565486907959,0.7387751936912537,0.6499999761581421,1.0685714483261108
0.908695638179779,0.38810476660728455,0.6700000166893005,0.9839392304420471
0.9652174115180969,0.2006639540195465,0.6549999713897705,0.9001663327217102
0.9855072498321533,0.11565645784139633,0.6800000071525574,0.8958926200866699
0.9884058237075806,0.07722160220146179,0.7350000143051147,0.899303674697876
0.9963768124580383,0.043302327394485474,0.6850000023841858,0.9464888572692871
1.0,0.024074092507362366,0.6850000023841858,1.0150477886199951
1.0,0.015799393877387047,0.7149999737739563,0.9884551763534546
1.0,0.010031175799667835,0.6949999928474426,0.9790361523628235
1.0,0.007641826756298542,0.7099999785423279,0.9672572612762451
1.0,0.006214061751961708,0.7250000238418579,0.9821914434432983
1.0,0.005100613925606012,0.699999988079071,0.9960748553276062
1.0,0.004421211313456297,0.675000011920929,1.0360296964645386
1.0,0.0037219009827822447,0.699999988079071,0.9514731764793396
1.0,0.0032104894053190947,0.699999988079071,1.042805552482605
1.0,0.0027977037243545055,0.6549999713897705,1.0102856159210205
1.0,0.002520869020372629,0.6850000023841858,1.0159237384796143
1.0,0.002199632115662098,0.6650000214576721,1.0557504892349243
1.0,0.0019879646133631468,0.6949999928474426,1.0223201513290405
1.0,0.0018305133562535048,0.6700000166893005,1.073988914489746
1.0,0.0016384973423555493,0.6850000023841858,1.0150256156921387
1.0,0.0014837469207122922,0.6800000071525574,1.0548938512802124
1.0,0.0013320599682629108,0.6700000166893005,1.0505223274230957
