accuracy,loss,val_accuracy,val_loss
0.2547008693218231,2.1682469844818115,0.375,1.8274192810058594
0.6273504495620728,1.1915524005889893,0.6549999713897705,1.2201387882232666
0.8538461327552795,0.5877543687820435,0.6800000071525574,1.0577913522720337
0.9444444179534912,0.29356831312179565,0.6800000071525574,0.9771484136581421
0.9833333492279053,0.14265784621238708,0.7200000286102295,0.9642240405082703
0.995726466178894,0.07892949134111404,0.6549999713897705,1.0211939811706543
0.9991452693939209,0.04107002913951874,0.7049999833106995,0.9778884053230286
0.9995726346969604,0.025576500222086906,0.7149999737739563,0.9291395545005798
1.0,0.01789623126387596,0.7099999785423279,0.9610077738761902
1.0,0.012633295729756355,0.7099999785423279,0.9672546982765198
1.0,0.009706219658255577,0.7049999833106995,0.9338921904563904
1.0,0.007994946092367172,0.7049999833106995,0.9602905511856079
1.0,0.0068219928070902824,0.7149999737739563,0.9619696140289307
1.0,0.005675182212144136,0.7149999737739563,0.9603796601295471
1.0,0.004825965501368046,0.7250000238418579,0.9756174683570862
1.0,0.004221112467348576,0.7099999785423279,0.9809997081756592
1.0,0.0037569012492895126,0.7549999952316284,0.9479449987411499
1.0,0.0032839998602867126,0.7250000238418579,0.9776039123535156
1.0,0.002907079178839922,0.7300000190734863,0.9734023809432983
1.0,0.0026121935807168484,0.7149999737739563,1.0201466083526611
1.0,0.0023220123257488012,0.7200000286102295,0.9853823184967041
1.0,0.002111996989697218,0.7149999737739563,1.0048257112503052
1.0,0.0018822166603058577,0.7250000238418579,0.9918332695960999
1.0,0.0017066283617168665,0.7250000238418579,0.9921533465385437
1.0,0.0015487710479646921,0.7300000190734863,0.9990964531898499
1.0,0.0014089759206399322,0.7300000190734863,1.0074853897094727
1.0,0.0012833051150664687,0.7300000190734863,1.0033971071243286
1.0,0.0011772892903536558,0.7099999785423279,1.0377230644226074
1.0,0.0010949919233098626,0.7300000190734863,1.034543752670288
1.0,0.000996404909528792,0.7200000286102295,1.0389403104782104
