accuracy,loss,val_accuracy,val_loss
0.10777777433395386,3.024385690689087,0.10000000149011612,2.4199557304382324
0.11888889223337173,2.336820363998413,0.13500000536441803,2.2576231956481934
0.22111110389232635,2.1846535205841064,0.20499999821186066,2.1089932918548584
0.5322222113609314,1.5486232042312622,0.48500001430511475,1.5116829872131348
0.79666668176651,0.753113865852356,0.5849999785423279,1.2134360074996948
0.9333333373069763,0.35619086027145386,0.5950000286102295,1.146471381187439
0.9844444394111633,0.17666959762573242,0.6150000095367432,1.1031885147094727
0.9900000095367432,0.11079159379005432,0.6499999761581421,1.0864499807357788
0.9988889098167419,0.059013452380895615,0.6600000262260437,1.1453042030334473
1.0,0.03929499164223671,0.6200000047683716,1.1163634061813354
1.0,0.02682321146130562,0.6949999928474426,1.0020153522491455
1.0,0.0215041134506464,0.6650000214576721,1.1040881872177124
1.0,0.015512114390730858,0.699999988079071,1.0429836511611938
1.0,0.015071196481585503,0.625,1.0523173809051514
1.0,0.012442666105926037,0.6850000023841858,1.0237414836883545
