accuracy,loss,val_accuracy,val_loss
0.12999999523162842,2.393678903579712,0.10000000149011612,2.250783920288086
0.28333333134651184,2.053164482116699,0.28999999165534973,2.024587631225586
0.5677777528762817,1.5698559284210205,0.4699999988079071,1.6844172477722168
0.753333330154419,1.0492630004882812,0.5350000262260437,1.440306544303894
0.79666668176651,0.7481581568717957,0.5649999976158142,1.2825610637664795
0.9111111164093018,0.4596215784549713,0.6100000143051147,1.2067314386367798
0.9255555272102356,0.33824676275253296,0.5649999976158142,1.2601118087768555
0.9577777981758118,0.24081966280937195,0.6499999761581421,1.117340087890625
0.9777777791023254,0.17514581978321075,0.6549999713897705,1.0596191883087158
0.9911110997200012,0.11256637424230576,0.6100000143051147,1.209621548652649
0.9944444298744202,0.07326352596282959,0.6050000190734863,1.1875271797180176
0.9988889098167419,0.05552659183740616,0.6600000262260437,1.0988717079162598
0.996666669845581,0.05000196397304535,0.675000011920929,1.1364601850509644
0.9977777600288391,0.03280039504170418,0.6600000262260437,1.1214858293533325
1.0,0.02249228209257126,0.6600000262260437,1.1268820762634277
