accuracy,loss,val_accuracy,val_loss
0.10111111402511597,2.771993637084961,0.10000000149011612,2.302274703979492
0.1066666692495346,2.2945778369903564,0.10999999940395355,2.29416561126709
0.2911111116409302,1.9666681289672852,0.41499999165534973,1.734078049659729
0.7222222089767456,0.9890551567077637,0.5199999809265137,1.3773616552352905
0.902222216129303,0.4524988532066345,0.5950000286102295,1.2046598196029663
0.9722222089767456,0.23098117113113403,0.675000011920929,1.035651445388794
0.9855555295944214,0.13382570445537567,0.6299999952316284,1.1405924558639526
0.9933333396911621,0.09971848875284195,0.6100000143051147,1.033996343612671
1.0,0.04475943744182587,0.7149999737739563,0.9701837301254272
1.0,0.029929818585515022,0.699999988079071,0.9416012763977051
1.0,0.022672481834888458,0.6499999761581421,0.9372959733009338
1.0,0.017650285735726357,0.6899999976158142,0.9192907810211182
1.0,0.014143671840429306,0.6700000166893005,0.978577733039856
1.0,0.011740954592823982,0.6899999976158142,0.9785651564598083
1.0,0.010403711348772049,0.6650000214576721,0.9730026125907898
