accuracy,loss,val_accuracy,val_loss
0.10869564861059189,2.697594165802002,0.10400000214576721,2.2848997116088867
0.3942028880119324,1.7864500284194946,0.4399999976158142,1.5439527034759521
0.8253623247146606,0.7018099427223206,0.6000000238418579,1.2001067399978638
0.9615942239761353,0.278048574924469,0.6679999828338623,1.021857500076294
0.989130437374115,0.13363516330718994,0.628000020980835,1.0770537853240967
0.997826099395752,0.06606031954288483,0.6679999828338623,1.0821483135223389
1.0,0.03389646112918854,0.6880000233650208,0.8972903490066528
1.0,0.020009053871035576,0.7039999961853027,0.9181568622589111
1.0,0.01471012458205223,0.6880000233650208,0.8914503455162048
1.0,0.011096830479800701,0.6840000152587891,0.920709490776062
1.0,0.008679000660777092,0.6880000233650208,0.9189435243606567
1.0,0.0068859257735311985,0.699999988079071,0.9770810604095459
1.0,0.00585623225197196,0.7080000042915344,0.9714213013648987
1.0,0.005039684008806944,0.6759999990463257,0.9718536138534546
1.0,0.004270572680979967,0.7039999961853027,0.972898542881012
