accuracy,loss,val_accuracy,val_loss
0.10555555671453476,2.6910691261291504,0.10000000149011612,2.3240740299224854
0.11666666716337204,2.4871530532836914,0.10000000149011612,2.32094669342041
0.07777778059244156,2.5008394718170166,0.1550000011920929,2.342641830444336
0.30888888239860535,1.9486262798309326,0.47999998927116394,1.6597100496292114
0.6944444179534912,1.1280193328857422,0.5350000262260437,1.3706246614456177
0.847777783870697,0.7003921866416931,0.625,1.1701769828796387
0.9188888669013977,0.4586832821369171,0.5899999737739563,1.1623716354370117
0.9588888883590698,0.3331460654735565,0.6399999856948853,1.0033849477767944
0.9800000190734863,0.22376056015491486,0.6549999713897705,0.9900692105293274
0.995555579662323,0.16477856040000916,0.6600000262260437,1.0025572776794434
0.9988889098167419,0.11538900434970856,0.6899999976158142,0.9592843055725098
1.0,0.08166595548391342,0.6549999713897705,1.0055937767028809
0.9944444298744202,0.12292416393756866,0.675000011920929,1.0048736333847046
1.0,0.0666114091873169,0.675000011920929,0.9158729314804077
1.0,0.04632331803441048,0.675000011920929,0.9247949719429016
