accuracy,loss,val_accuracy,val_loss
0.10222221910953522,2.9554717540740967,0.15000000596046448,2.6719608306884766
0.12555555999279022,2.414318323135376,0.10000000149011612,2.2978975772857666
0.2844444513320923,1.9604345560073853,0.3499999940395355,1.7082983255386353
0.7144444584846497,0.9494603276252747,0.4699999988079071,1.3083443641662598
0.903333306312561,0.4156482219696045,0.574999988079071,1.1115273237228394
0.9766666889190674,0.19471381604671478,0.6600000262260437,1.0659308433532715
0.9933333396911621,0.11279971897602081,0.625,1.0286837816238403
0.9944444298744202,0.06344276666641235,0.6399999856948853,1.0382716655731201
0.9988889098167419,0.03901506960391998,0.6399999856948853,1.0099576711654663
1.0,0.02254866622388363,0.6949999928474426,0.974784791469574
1.0,0.017400024458765984,0.6700000166893005,0.9533149600028992
1.0,0.013794008642435074,0.7350000143051147,0.9602448344230652
1.0,0.011571161448955536,0.7149999737739563,0.9615501165390015
1.0,0.009454214945435524,0.6800000071525574,0.9622524976730347
1.0,0.008157539181411266,0.6899999976158142,0.9823306798934937
