accuracy,loss,val_accuracy,val_loss
0.1944444477558136,2.4020254611968994,0.2849999964237213,2.0463619232177734
0.301111102104187,1.9835511445999146,0.2849999964237213,1.926793098449707
0.3722222149372101,1.78199303150177,0.33500000834465027,1.7839018106460571
0.40444445610046387,1.6668821573257446,0.35499998927116394,1.740632176399231
0.4722222089767456,1.5376025438308716,0.4050000011920929,1.6808127164840698
0.503333330154419,1.4547336101531982,0.3799999952316284,1.6808266639709473
0.5322222113609314,1.386879324913025,0.41499999165534973,1.6073704957962036
0.5666666626930237,1.309799313545227,0.46000000834465027,1.5823413133621216
0.5744444727897644,1.256084680557251,0.41999998688697815,1.5466734170913696
0.6233333349227905,1.1831740140914917,0.4749999940395355,1.5328636169433594
0.6433333158493042,1.1331998109817505,0.48500001430511475,1.5581822395324707
0.6822222471237183,1.0595593452453613,0.4749999940395355,1.5272935628890991
0.6888889074325562,1.0448310375213623,0.5,1.4978541135787964
0.6811110973358154,1.0160486698150635,0.4749999940395355,1.5234533548355103
0.7055555582046509,0.9734870195388794,0.48500001430511475,1.5044499635696411
