accuracy,loss,val_accuracy,val_loss
0.14888888597488403,3.1176891326904297,0.17499999701976776,2.257401466369629
0.22111110389232635,2.12052845954895,0.20000000298023224,2.132831573486328
0.23555555939674377,2.017242431640625,0.24500000476837158,1.967610478401184
0.2633333206176758,1.938148021697998,0.23499999940395355,1.9477508068084717
0.29777777194976807,1.8997395038604736,0.24500000476837158,1.9189563989639282
0.324444442987442,1.8361283540725708,0.2750000059604645,1.933489203453064
0.32555556297302246,1.8234628438949585,0.3149999976158142,1.7962192296981812
0.3655555546283722,1.7480230331420898,0.33000001311302185,1.825405240058899
0.347777783870697,1.7693723440170288,0.29499998688697815,1.7553993463516235
0.36444443464279175,1.6897003650665283,0.32499998807907104,1.7854843139648438
0.39888888597488403,1.6470752954483032,0.32499998807907104,1.7717169523239136
0.371111124753952,1.6644822359085083,0.2800000011920929,1.7538704872131348
0.3677777647972107,1.6913176774978638,0.33000001311302185,1.7748501300811768
0.378888875246048,1.659119963645935,0.35499998927116394,1.7214490175247192
0.46444445848464966,1.5646835565567017,0.35499998927116394,1.7390594482421875
