accuracy,loss,val_accuracy,val_loss
0.2800000011920929,2.173497200012207,0.4000000059604645,1.6390202045440674
0.6000000238418579,1.2161668539047241,0.5049999952316284,1.3904221057891846
0.7733333110809326,0.8182061910629272,0.5550000071525574,1.190373420715332
0.8488888740539551,0.6000434160232544,0.5400000214576721,1.2023921012878418
0.9066666960716248,0.4103369116783142,0.550000011920929,1.1234545707702637
0.9588888883590698,0.2769868075847626,0.6349999904632568,1.0531727075576782
0.9722222089767456,0.21233800053596497,0.6050000190734863,1.119130253791809
0.9877777695655823,0.15556089580059052,0.6100000143051147,1.1572288274765015
0.9822221994400024,0.1265522837638855,0.6299999952316284,1.0757005214691162
0.9900000095367432,0.09613025933504105,0.6000000238418579,1.1420578956604004
1.0,0.06671977788209915,0.625,1.18849778175354
0.9944444298744202,0.054761771112680435,0.6200000047683716,1.124442219734192
0.9988889098167419,0.040175244212150574,0.6399999856948853,1.1250097751617432
0.9988889098167419,0.039922501891851425,0.574999988079071,1.3005138635635376
0.9988889098167419,0.037498246878385544,0.6100000143051147,1.190198302268982
